Unnamed: 0,fiscal_year,work_location_borough,base_salary,pay_basis,regular_hours,regular_gross_paid,ot_hours,total_ot_paid,total_other_pay
3161,2023,MANHATTAN,84964.0,per Annum,2080.0,84731.15,0.0,0.0,16944.95
3162,2023,BRONX,52128.0,per Annum,1820.0,52189.19,0.0,19.38,5081.61
3163,2023,MANHATTAN,71787.0,per Annum,1820.0,71505.24,9.75,459.04,10431.4
3164,2023,MANHATTAN,65921.0,per Annum,1820.0,65924.5,277.0,13789.71,9434.65
3165,2023,BRONX,56779.0,per Annum,0.0,81.55,0.0,0.0,0.0
3166,2023,MANHATTAN,74263.0,per Annum,385.0,17509.86,0.0,0.0,1982.54
3167,2023,QUEENS,64001.0,per Annum,1260.0,46238.66,108.25,4883.51,10444.95
3168,2023,MANHATTAN,68078.0,per Annum,1820.0,60526.6,715.75,32294.05,4852.96
3169,2023,BRONX,65921.0,per Annum,1750.0,63229.31,409.75,20554.07,7553.78
3170,2023,BRONX,65921.0,per Annum,1820.0,65998.3,65.0,2464.8,12906.76
3171,2023,BRONX,65921.0,per Annum,1820.0,65998.3,322.75,14686.42,12309.46
3172,2023,MANHATTAN,69180.0,per Annum,1820.0,69260.43,0.0,0.0,6260.77
3173,2023,MANHATTAN,75646.0,per Annum,1820.0,75419.72,0.0,0.0,8029.08
3174,2023,MANHATTAN,83493.0,per Annum,1820.0,83590.08,1412.0,90180.91,3687.06
3175,2023,MANHATTAN,65921.0,per Annum,1820.0,66192.2,264.75,11349.56,4481.58
3176,2023,BRONX,65921.0,per Annum,210.0,7485.49,0.0,0.0,195.03
3177,2023,BROOKLYN,94284.0,per Annum,518.0,27632.96,18.25,1013.14,18631.4
3178,2023,MANHATTAN,57070.0,per Annum,0.0,0.0,0.0,0.0,8704.03
3179,2023,BROOKLYN,61114.0,per Annum,1820.0,56981.31,199.75,8678.03,8200.17
3180,2023,BROOKLYN,59334.0,per Annum,1229.28,41356.86,357.75,16618.96,4394.14
3181,2023,BRONX,107088.0,per Annum,1820.0,105277.23,4.5,280.96,3709.17
3182,2023,QUEENS,88789.0,per Annum,0.0,849.24,0.0,0.0,5243.34
3183,2023,MANHATTAN,34834.0,per Annum,320.0,4985.33,0.32,5.84,264.49
3184,2023,QUEENS,47132.0,per Annum,0.0,29.69,0.0,0.0,0.0
3185,2023,MANHATTAN,67662.0,per Annum,826.0,30623.75,0.0,0.0,3345.36
3186,2023,BROOKLYN,62224.0,per Annum,1820.0,61906.02,813.25,39256.2,12526.26
3187,2023,BRONX,65921.0,per Annum,1820.0,65976.32,0.0,0.0,10365.29
3188,2023,MANHATTAN,73003.0,per Annum,2080.0,73088.13,3.0,174.46,7314.82
3189,2023,MANHATTAN,91768.0,per Annum,1820.0,91874.56,0.0,1.38,3000.21
3190,2023,MANHATTAN,91499.0,per Annum,0.0,0.0,0.0,0.0,39.18
3191,2023,MANHATTAN,127096.0,per Annum,1820.0,125036.15,28.5,2376.05,9955.76
3192,2023,MANHATTAN,69414.0,per Annum,0.0,588.25,0.0,18.45,14905.86
3193,2023,BRONX,64001.0,per Annum,420.0,16780.67,29.0,1569.76,9762.2
3194,2023,MANHATTAN,87943.0,per Annum,1820.0,88048.42,0.0,0.0,4477.75
3195,2023,MANHATTAN,54720.0,per Annum,0.0,0.0,0.0,0.0,6159.21
3196,2023,QUEENS,105297.0,per Annum,1806.0,87502.88,0.0,0.0,16131.14
3197,2023,MANHATTAN,74592.0,per Annum,1820.0,74564.35,0.0,0.0,4477.75
3198,2023,BROOKLYN,73761.0,per Annum,1806.0,82478.3,52.5,2414.97,8979.88
3199,2023,QUEENS,64001.0,per Annum,0.0,-403.11,0.0,193.32,8701.71
3200,2023,BROOKLYN,58482.0,per Annum,1190.0,37093.92,153.25,5886.72,884.53
3201,2023,MANHATTAN,54631.0,per Annum,1820.0,45890.3,0.0,0.0,3656.51
3202,2023,MANHATTAN,61114.0,per Annum,1820.0,61745.19,706.25,32966.01,6950.49
3203,2023,BRONX,65921.0,per Annum,1820.0,65998.3,631.25,29965.23,12463.67
3204,2023,BRONX,66022.0,per Annum,1820.0,66103.17,443.0,21760.36,8522.7
3205,2023,BRONX,65945.0,per Annum,1890.0,68529.21,6.25,264.45,15572.09
3206,2023,MANHATTAN,109977.0,per Annum,1820.0,94030.32,90.0,5103.47,3734.57
3207,2023,MANHATTAN,65921.0,per Annum,1820.0,65998.3,269.75,11655.38,11995.59
3208,2023,BROOKLYN,60236.0,per Annum,1470.0,44880.51,275.0,11019.7,3123.73
3209,2023,MANHATTAN,93564.0,per Annum,1820.0,92648.93,0.0,0.0,3000.0
3210,2023,BROOKLYN,55463.0,per Annum,980.0,22722.05,81.25,2914.19,3017.83
3211,2023,MANHATTAN,86096.0,per Annum,0.0,0.0,0.0,0.0,2987.4
3212,2023,BROOKLYN,52280.0,per Annum,0.0,624.25,0.0,6.99,0.34
3213,2023,MANHATTAN,60236.0,per Annum,70.0,2310.42,0.0,0.0,32.53
3214,2023,QUEENS,65921.0,per Annum,1820.0,65996.81,86.75,3420.82,11749.91
3215,2023,BROOKLYN,70633.0,per Annum,1820.0,70717.85,0.0,0.0,15331.61
3216,2023,MANHATTAN,71281.0,per Annum,1820.0,71368.03,56.5,2630.89,8105.48
3217,2023,MANHATTAN,109172.0,per Annum,1820.0,106105.07,30.25,1921.7,3204.15
3218,2023,MANHATTAN,86377.0,per Annum,1820.0,80388.37,7.0,370.08,2909.21
3219,2023,MANHATTAN,53126.0,per Annum,0.0,0.0,0.0,0.0,5052.76
3220,2023,MANHATTAN,83861.0,per Annum,1820.0,83958.22,0.0,0.0,3000.0
3221,2023,BRONX,47132.0,per Annum,0.0,293.9,0.0,0.0,9.23
3222,2023,MANHATTAN,76298.0,per Annum,1820.0,76747.65,1261.75,73808.45,5258.37
3223,2023,MANHATTAN,101885.0,per Annum,1820.0,102006.84,167.25,11039.88,5165.72
3224,2023,RICHMOND,65921.0,per Annum,1820.0,65998.3,175.75,8798.07,12021.53
3225,2023,RICHMOND,142273.0,per Annum,0.0,0.0,0.0,0.0,52928.6
3226,2023,BROOKLYN,65921.0,per Annum,1820.0,65998.3,45.25,2360.43,12667.43
3227,2023,MANHATTAN,65921.0,per Annum,1820.0,65998.3,223.75,9861.63,17514.67
3228,2023,QUEENS,47132.0,per Annum,0.0,206.54,0.0,0.0,0.0
3229,2023,BROOKLYN,69414.0,per Annum,0.0,1033.35,0.0,8.96,9.71
3230,2023,BRONX,55853.0,per Annum,1320.0,35348.0,267.0,10713.23,47875.49
3231,2023,BRONX,64001.0,per Annum,1051.0,38561.55,159.5,7574.99,8445.27
3232,2023,BROOKLYN,54561.0,per Annum,1820.0,54411.5,629.5,27707.61,4889.29
3233,2023,BROOKLYN,60236.0,per Annum,1820.0,59753.28,469.0,20413.82,3619.36
3234,2023,BRONX,65921.0,per Annum,1820.0,65634.16,251.75,12116.25,5218.84
3235,2023,BRONX,65921.0,per Annum,1820.0,65921.92,676.0,36459.28,12995.59
3236,2023,BRONX,65921.0,per Annum,1820.0,65998.3,0.0,4.46,15303.18
3237,2023,BROOKLYN,73641.0,per Annum,1820.0,73726.94,24.25,1113.77,7316.71
3238,2023,BRONX,66022.0,per Annum,1820.0,66103.17,81.25,4417.97,9905.99
3239,2023,BRONX,94296.0,per Annum,1820.0,94409.42,54.25,3005.04,15409.58
3240,2023,MANHATTAN,59199.0,per Annum,1820.0,60961.16,91.0,3232.79,1942.67
3241,2023,BRONX,52280.0,per Annum,0.0,277.07,0.0,4.58,0.0
3242,2023,BRONX,41279.0,per Annum,1820.0,41327.24,0.0,0.0,5028.53
3243,2023,MANHATTAN,54531.0,per Annum,1820.0,54381.6,934.75,40286.18,4803.74
3244,2023,BROOKLYN,61114.0,per Annum,1820.0,61385.02,1010.5,47504.18,19180.53
3245,2023,BROOKLYN,65921.0,per Annum,1820.0,65998.3,251.5,11608.99,25339.06
3246,2023,BROOKLYN,57070.0,per Annum,0.0,0.0,0.0,0.0,6528.02
3247,2023,MANHATTAN,45802.0,per Annum,1645.0,40946.25,0.0,0.0,8955.13
3248,2023,BRONX,65921.0,per Annum,1820.0,63543.47,19.0,845.04,11688.6
3249,2023,RICHMOND,73641.0,per Annum,1820.0,80758.59,57.0,2890.42,14451.3
3250,2023,BROOKLYN,65921.0,per Annum,1820.0,65998.3,9.0,415.56,25347.29
3251,2023,BROOKLYN,65921.0,per Annum,1820.0,65998.3,0.0,0.0,13157.61
3252,2023,MANHATTAN,65921.0,per Annum,1820.0,65998.3,283.0,13058.49,20440.83
3253,2023,BROOKLYN,60545.0,per Annum,0.0,526.47,0.0,0.0,0.0
3254,2023,BRONX,50001.0,per Annum,910.0,24856.31,523.75,19904.19,3128.2
3255,2023,MANHATTAN,54636.0,per Annum,1820.0,58773.62,379.75,17888.34,6639.22
3256,2023,BROOKLYN,66022.0,per Annum,1820.0,66103.17,2.25,92.71,15337.41
3257,2023,BRONX,67983.0,per Annum,1820.0,67075.25,25.5,1062.28,4535.0
3258,2023,MANHATTAN,61866.0,per Annum,1820.0,61696.44,0.0,0.0,0.0
3259,2023,MANHATTAN,83493.0,per Annum,1820.0,82851.13,0.0,0.0,3000.0
3260,2023,BROOKLYN,65921.0,per Annum,609.0,21801.15,0.0,0.0,19691.26
3261,2023,BROOKLYN,56097.0,per Annum,560.0,17704.67,162.0,6750.9,3032.5
3262,2023,MANHATTAN,105810.0,per Annum,1820.0,98812.99,0.0,0.0,5921.13
3263,2023,BROOKLYN,65921.0,per Annum,1820.0,65998.3,11.0,597.71,13255.69
3264,2023,BRONX,60236.0,per Annum,1470.0,44880.51,209.0,7888.5,3085.63
3265,2023,QUEENS,64232.0,per Annum,1820.0,62419.37,101.5,4345.29,7033.4
3266,2023,MANHATTAN,94882.0,per Annum,140.0,7240.76,0.0,0.0,0.0
3267,2023,MANHATTAN,79256.0,per Annum,840.0,36479.52,0.0,0.0,2982.14
3268,2023,MANHATTAN,115175.0,per Annum,217.0,13694.74,0.0,0.0,2432.39
3269,2023,MANHATTAN,51990.0,per Annum,0.0,0.0,0.0,0.0,1290.85
3270,2023,MANHATTAN,114174.0,per Annum,1820.0,114210.46,0.0,5.09,4477.97
3271,2023,MANHATTAN,98246.0,per Annum,1820.0,98363.43,0.0,0.0,4477.75
3272,2023,MANHATTAN,109977.0,per Annum,1820.0,98942.54,41.25,2440.09,5662.73
3273,2023,BROOKLYN,66022.0,per Annum,1820.0,66103.17,0.0,0.0,15331.61
3274,2023,RICHMOND,79798.0,per Annum,1820.0,75927.59,50.75,2191.38,3000.0
3275,2023,MANHATTAN,147855.0,per Annum,1820.0,147449.9,0.0,0.0,0.0
3276,2023,MANHATTAN,94079.0,per Annum,1890.0,97076.05,13.0,737.25,15042.43
3277,2023,BRONX,55463.0,per Annum,560.0,16624.97,32.5,1255.85,3006.07
3278,2023,MANHATTAN,96160.0,per Annum,1820.0,94908.31,0.0,0.0,3845.78
3279,2023,MANHATTAN,65921.0,per Annum,1820.0,65596.6,91.5,3701.47,16087.32
3280,2023,QUEENS,55463.0,per Annum,140.0,4186.98,0.0,0.0,0.0
3282,2023,BROOKLYN,60236.0,per Annum,1820.0,56247.88,523.5,22052.95,9989.01
3283,2023,BRONX,60236.0,per Annum,1687.0,51873.42,494.25,20448.01,3174.59
3284,2023,MANHATTAN,91451.0,per Annum,1820.0,91200.46,0.0,0.0,4927.51
3285,2023,BROOKLYN,64232.0,per Annum,1820.0,61067.96,260.25,10568.61,6085.14
3286,2023,BRONX,50001.0,per Annum,630.0,16331.76,89.0,3052.56,3407.26
3287,2023,MANHATTAN,62361.0,per Annum,567.0,21372.89,0.0,0.0,973.09
3288,2023,MANHATTAN,65921.0,per Annum,1820.0,65998.3,7.5,342.75,15196.69
3289,2023,MANHATTAN,86096.0,per Annum,1820.0,90190.42,469.75,33093.51,8376.73
3290,2023,BROOKLYN,43495.0,per Annum,1950.0,43545.5,118.75,3653.09,3820.05
3291,2023,RICHMOND,73003.0,per Annum,2080.0,73088.13,152.5,8010.27,3680.07
3292,2023,QUEENS,55463.0,per Annum,140.0,4232.57,0.0,0.0,0.0
3293,2023,MANHATTAN,42230.0,per Annum,0.0,839.12,-1.75,87.97,-0.18
3294,2023,MANHATTAN,53848.0,per Annum,630.0,17041.65,17.75,560.01,27.55
3295,2023,MANHATTAN,70274.0,per Annum,1820.0,70308.49,191.75,9518.37,7168.99
3296,2023,BROOKLYN,94079.0,per Annum,1820.0,94189.24,46.25,2586.76,7622.59
3297,2023,MANHATTAN,53126.0,per Annum,0.0,0.0,0.0,0.0,3540.62
3298,2023,BROOKLYN,57070.0,per Annum,0.0,2098.85,0.0,0.0,7860.01
3299,2023,BROOKLYN,53848.0,per Annum,322.0,9500.72,0.0,0.0,563.22
3300,2023,BRONX,53848.0,per Annum,840.0,24587.61,28.25,853.99,0.0
3301,2023,MANHATTAN,136770.0,per Annum,665.0,49836.48,0.0,0.0,4692.82
3302,2023,BROOKLYN,65921.0,per Annum,1820.0,65998.3,540.0,25483.0,11823.2
3303,2023,MANHATTAN,65605.0,per Annum,1820.0,68005.58,0.0,0.0,8135.08
3304,2023,BRONX,73003.0,per Annum,2080.0,73088.13,0.0,0.0,3008.44
3305,2023,BRONX,94079.0,per Annum,1820.0,94189.24,100.25,6048.51,14184.69
3306,2023,MANHATTAN,75705.0,per Annum,1596.0,65200.68,147.25,7077.0,1090.56
3307,2023,MANHATTAN,106129.0,per Annum,1820.0,106253.33,0.0,0.0,3688.32
3308,2023,MANHATTAN,50453.0,per Annum,1820.0,50514.85,0.0,0.0,8555.86
3309,2023,BROOKLYN,55463.0,per Annum,1050.0,30766.07,50.0,1718.78,3105.15
3310,2023,BROOKLYN,55463.0,per Annum,1050.0,28248.27,67.25,2375.37,3085.83
3311,2023,BROOKLYN,61114.0,per Annum,1750.0,46090.25,663.75,28724.03,12393.87
3312,2023,QUEENS,57342.0,per Annum,1820.0,56697.17,44.0,1598.2,7022.95
3313,2023,MANHATTAN,64232.0,per Annum,1820.0,64269.94,24.75,991.8,17518.16
3314,2023,QUEENS,73641.0,per Annum,1820.0,92732.89,72.0,4283.32,14303.07
3315,2023,BROOKLYN,94583.0,per Annum,1820.0,94697.0,579.25,41902.02,26867.03
3316,2023,BRONX,61114.0,per Annum,910.0,29614.62,58.75,2295.97,1443.38
3317,2023,MANHATTAN,65921.0,per Annum,315.0,13332.18,0.0,57.22,6422.69
3318,2023,RICHMOND,65921.0,per Annum,1820.0,65998.3,241.5,11109.5,8409.96
3319,2023,MANHATTAN,47418.0,per Annum,1820.0,47106.14,0.0,0.0,0.0
3320,2023,MANHATTAN,117792.0,per Annum,771.3,53426.98,1.75,315.54,9.51
3321,2023,MANHATTAN,46693.0,per Annum,1820.0,46747.51,689.5,24684.22,6451.98
3322,2023,BRONX,65921.0,per Annum,1820.0,83118.29,240.75,15182.58,13183.87
3323,2023,BRONX,55463.0,per Annum,560.0,16381.54,32.0,1178.21,3000.0
3324,2023,MANHATTAN,82539.0,per Annum,1134.0,51287.2,0.0,0.0,2363.67
3325,2023,BROOKLYN,94245.0,per Annum,1820.0,94358.38,16.0,867.18,15396.66
3326,2023,BRONX,65945.0,per Annum,1890.0,68529.21,184.75,7981.26,8585.22
3327,2023,QUEENS,60236.0,per Annum,1470.0,44851.0,254.5,10111.96,3138.45
3328,2023,BRONX,50001.0,per Annum,630.0,16570.84,170.75,6229.56,5598.21
3329,2023,MANHATTAN,104552.0,per Annum,1820.0,98917.14,0.0,35.64,5372.58
3330,2023,BROOKLYN,54226.0,per Annum,-72.0,208.07,0.0,0.0,-13726.44
3331,2023,QUEENS,47132.0,per Annum,0.0,209.51,0.0,11.66,0.09
3332,2023,MANHATTAN,69529.0,per Annum,2080.0,71665.35,82.75,3020.13,8167.31
3333,2023,MANHATTAN,72621.0,per Annum,1820.0,71984.24,7.75,384.45,4406.07
3334,2023,BRONX,55853.0,per Annum,0.0,0.0,0.0,0.0,28756.69
3335,2023,BROOKLYN,68123.0,per Annum,1820.0,68205.99,16.0,826.09,4491.29
3336,2023,BROOKLYN,50797.0,per Annum,0.0,97.19,0.0,0.0,0.0
3337,2023,MANHATTAN,64081.0,per Annum,0.0,199.37,0.0,0.0,0.0
3338,2023,BRONX,52280.0,per Annum,0.0,617.37,0.0,8.54,0.0
3339,2023,MANHATTAN,61114.0,per Annum,0.0,1418.98,0.0,0.0,0.0
3340,2023,MANHATTAN,59116.0,per Annum,140.0,4511.33,0.0,0.0,0.0
3341,2023,MANHATTAN,65921.0,per Annum,371.0,13782.91,0.0,86.55,5497.94
3342,2023,RICHMOND,73641.0,per Annum,1470.0,62031.05,289.5,16203.5,17806.47
3343,2023,MANHATTAN,67983.0,per Annum,1820.0,64075.57,0.0,0.0,3041.75
3344,2023,MANHATTAN,65921.0,per Annum,1820.0,65851.3,0.0,110.91,4450.06
3345,2023,MANHATTAN,65921.0,per Annum,1820.0,65998.3,359.25,18361.17,25306.26
3346,2023,MANHATTAN,113730.0,per Annum,1134.0,70668.36,0.0,0.0,0.0
3347,2023,MANHATTAN,75197.0,per Annum,1820.0,74390.68,1095.0,64254.87,2783.04
3348,2023,MANHATTAN,102226.0,per Annum,1820.0,101945.99,0.0,0.0,0.0
3349,2023,MANHATTAN,102496.0,per Annum,1820.0,102618.64,47.0,2906.86,4545.63
3350,2023,MANHATTAN,86569.0,per Annum,0.0,1736.08,0.0,21.23,21.04
3351,2023,QUEENS,60327.0,per Annum,0.0,0.0,0.0,0.0,3577.5
3352,2023,BROOKLYN,50001.0,per Annum,1820.0,44016.37,618.5,21676.98,7298.3
3353,2023,MANHATTAN,57455.0,per Annum,1820.0,55164.7,153.25,5731.36,3668.59
3354,2023,MANHATTAN,98391.0,per Annum,1750.0,95051.66,0.0,0.0,3656.25
3355,2023,MANHATTAN,90000.0,per Annum,1022.0,50399.72,0.0,0.0,0.0
3356,2023,BROOKLYN,53890.0,per Annum,1820.0,51106.77,927.25,35975.83,11081.08
3357,2023,BRONX,61172.0,per Annum,1820.0,61246.02,0.0,0.0,8243.58
3358,2023,QUEENS,56779.0,per Annum,0.0,430.5,0.0,17.1,0.18
3359,2023,MANHATTAN,66727.0,per Annum,1820.0,66808.09,0.0,0.0,8537.27
3360,2023,QUEENS,47132.0,per Annum,0.0,108.86,0.0,0.0,0.0
3361,2023,MANHATTAN,54531.0,per Annum,1820.0,54381.6,0.0,0.0,2411.77
3362,2023,MANHATTAN,198644.0,per Annum,1820.0,198099.72,0.0,0.0,375.0
3363,2023,MANHATTAN,145280.0,per Annum,1820.0,137140.75,0.0,0.0,3.08
3366,2023,BRONX,122464.0,per Annum,1820.0,120122.41,0.0,0.0,4477.75
3367,2023,BRONX,65921.0,per Annum,1820.0,65998.3,0.0,67.26,13459.15
3368,2023,QUEENS,64001.0,per Annum,630.0,19091.52,21.0,844.87,297.95
3369,2023,MANHATTAN,62137.0,per Annum,0.0,391.83,0.0,46.45,15699.97
3370,2023,BROOKLYN,65970.0,per Annum,1400.0,51290.84,41.75,2166.03,23390.61
3371,2023,MANHATTAN,60501.0,per Annum,1820.0,60550.67,1394.5,67042.06,10342.0
3372,2023,MANHATTAN,88901.0,per Annum,1820.0,89008.04,228.5,14031.0,8388.06
3373,2023,BROOKLYN,94220.0,per Annum,1820.0,94333.14,0.0,49.8,24628.03
3374,2023,QUEENS,65921.0,per Annum,1820.0,65998.3,131.5,5907.85,14044.56
3375,2023,MANHATTAN,57070.0,per Annum,0.0,0.0,0.0,0.0,8704.03
3376,2023,MANHATTAN,83493.0,per Annum,1820.0,70673.1,60.5,2891.41,4327.72
3377,2023,MANHATTAN,88823.0,per Annum,1820.0,88930.83,0.0,0.0,16675.85
3378,2023,BRONX,50001.0,per Annum,1750.0,46679.24,542.5,19483.35,10733.96
3379,2023,MANHATTAN,108942.0,per Annum,1820.0,108453.67,0.0,0.0,0.0
3380,2023,BRONX,88749.0,per Annum,1820.0,88856.61,426.0,27155.32,8095.08
3381,2023,BROOKLYN,60236.0,per Annum,728.0,20742.05,34.75,1277.1,330.03
3382,2023,MANHATTAN,58482.0,per Annum,343.0,11873.71,13.75,640.96,57.75
3383,2023,MANHATTAN,84744.0,per Annum,2080.0,84511.7,0.0,0.0,20144.86
3384,2023,QUEENS,47132.0,per Annum,0.0,185.46,0.0,0.0,0.0
3385,2023,BROOKLYN,65921.0,per Annum,1820.0,65331.26,3.0,107.88,4913.02
3386,2023,MANHATTAN,87600.0,per Annum,1820.0,86991.96,0.0,0.0,1159.54
3387,2023,MANHATTAN,102717.0,per Annum,745.58,44587.95,0.0,0.0,0.0
3388,2023,MANHATTAN,96357.0,per Annum,1820.0,93164.59,0.0,0.0,3008.25
3389,2023,MANHATTAN,182000.0,per Annum,1820.0,181501.32,0.0,0.0,0.0
3390,2023,MANHATTAN,75017.0,per Annum,1820.0,74007.03,47.5,1886.7,4589.2
3391,2023,BRONX,65921.0,per Annum,1610.0,65991.36,286.5,13109.66,12091.59
3392,2023,MANHATTAN,78700.0,per Annum,0.0,3502.33,0.0,0.0,-2316.8
3393,2023,QUEENS,55463.0,per Annum,140.0,4232.57,0.0,0.0,0.0
3394,2023,BROOKLYN,64001.0,per Annum,1400.0,50953.9,198.25,8998.04,8881.09
3395,2023,MANHATTAN,65921.0,per Annum,1820.0,70626.12,79.0,3094.49,5134.3
3396,2023,BROOKLYN,100916.0,per Annum,1820.0,101037.08,16.0,906.02,15097.62
3397,2023,BRONX,48545.0,per Annum,315.0,8079.79,0.0,0.0,3158.76
3398,2023,QUEENS,65921.0,per Annum,1820.0,65998.3,109.25,5604.71,5222.4
3399,2023,BRONX,73884.0,per Annum,1918.85,47886.24,187.75,7218.58,2939.5
3400,2023,BROOKLYN,65921.0,per Annum,1820.0,65998.3,63.5,2505.83,14774.17
3401,2023,QUEENS,55463.0,per Annum,140.0,4050.22,0.0,0.0,0.0
3402,2023,MANHATTAN,48553.0,per Annum,0.0,705.12,0.0,1.37,3.85
3403,2023,MANHATTAN,64001.0,per Annum,0.0,1831.95,0.0,4.0,6105.0
3404,2023,BRONX,55463.0,per Annum,1050.0,30876.23,54.0,2107.35,3116.5
3405,2023,BROOKLYN,41388.0,per Annum,2080.0,43081.55,204.25,6434.83,1548.29
3406,2023,BRONX,53890.0,per Annum,1750.0,50606.45,1.25,148.98,4112.78
3407,2023,MANHATTAN,61015.0,per Annum,1820.0,60847.8,0.0,0.0,2264.34
3408,2023,BROOKLYN,66022.0,per Annum,1820.0,66103.17,536.5,26819.45,26101.6
3409,2023,BROOKLYN,91768.0,per Annum,1820.0,91149.91,0.0,22.06,3033.0
3410,2023,QUEENS,64001.0,per Annum,700.0,26287.81,77.75,3619.31,10933.18
3411,2023,BRONX,65921.0,per Annum,1820.0,65938.59,266.5,12695.9,4101.1
3412,2023,BROOKLYN,53890.0,per Annum,1820.0,49965.0,604.0,24041.24,7534.79
3413,2023,MANHATTAN,98900.0,per Annum,763.0,38346.55,3.75,195.93,8.25
3414,2023,MANHATTAN,92700.0,per Annum,0.0,599.29,0.0,0.0,2.2
3415,2023,BRONX,100568.0,per Annum,1820.0,100685.65,198.75,12045.79,4217.19
3416,2023,MANHATTAN,34834.0,per Annum,240.0,4004.12,6.75,181.42,166.83
3417,2023,BROOKLYN,64001.0,per Annum,385.0,15553.17,12.0,456.62,11132.2
3418,2023,BROOKLYN,55463.0,per Annum,1050.0,25234.72,11.75,346.31,3087.66
3419,2023,RICHMOND,58482.0,per Annum,1470.0,48277.04,463.75,19717.37,4484.02
3420,2023,QUEENS,54631.0,per Annum,1820.0,54481.44,0.0,0.0,4374.21
3421,2023,MANHATTAN,82506.0,per Annum,1330.0,58527.79,4.75,208.26,3083.0
3422,2023,MANHATTAN,73003.0,per Annum,2080.0,73088.13,0.0,0.0,3000.0
3423,2023,BRONX,73003.0,per Annum,2080.0,73088.13,11.4,580.44,3008.25
3424,2023,MANHATTAN,115927.0,per Annum,1820.0,115609.52,0.0,0.0,0.0
3425,2023,MANHATTAN,120689.0,per Annum,1820.0,119349.41,0.0,8.95,4322.72
3426,2023,MANHATTAN,53126.0,per Annum,0.0,0.0,0.0,0.0,3393.1
3427,2023,MANHATTAN,85490.0,per Annum,0.0,1108.01,0.0,0.0,0.0
3428,2023,MANHATTAN,64001.0,per Annum,814.3,30608.26,2.0,72.84,8147.14
3429,2023,BRONX,65921.0,per Annum,1344.0,50532.83,113.25,5044.82,4530.58
3430,2023,BRONX,70804.0,per Annum,1820.0,70889.67,228.0,11469.36,15502.99
3431,2023,MANHATTAN,64001.0,per Annum,630.0,24145.19,0.0,40.87,2371.43
3432,2023,BRONX,53890.0,per Annum,1750.0,49459.81,362.25,13522.19,7504.51
3433,2023,MANHATTAN,235224.0,per Annum,1820.0,225055.97,0.0,0.0,936.0
3434,2023,BRONX,87865.0,per Annum,1820.0,87970.96,204.0,11779.6,15847.18
3435,2023,BROOKLYN,65921.0,per Annum,1820.0,65714.45,0.0,10.77,12491.45
3436,2023,QUEENS,47132.0,per Annum,0.0,285.39,0.0,12.22,4.23
3437,2023,QUEENS,61278.0,per Annum,1820.0,61110.14,1.0,35.92,4341.21
3438,2023,MANHATTAN,70469.0,per Annum,1820.0,70431.79,0.0,0.0,4477.75
3439,2023,MANHATTAN,55853.0,per Annum,2080.0,55700.05,54.25,2196.22,2619.43
3440,2023,MANHATTAN,61015.0,per Annum,1820.0,59677.65,0.0,0.0,1284.31
3441,2023,BROOKLYN,54720.0,per Annum,0.0,0.0,0.0,0.0,5274.05
3442,2023,MANHATTAN,91803.0,per Annum,0.0,2594.95,0.0,0.0,18.86
3443,2023,MANHATTAN,51766.0,per Annum,400.0,10755.08,0.0,40.42,0.0
3444,2023,BROOKLYN,50001.0,per Annum,1680.0,24151.66,339.5,9796.9,4356.64
3445,2023,MANHATTAN,60236.0,per Annum,1113.0,28564.69,0.0,62.21,3004.2
3446,2023,BROOKLYN,65921.0,per Annum,1820.0,65998.3,0.0,0.0,13314.74
3447,2023,BROOKLYN,76671.0,per Annum,1820.0,79026.21,0.0,174.98,4819.8
3448,2023,MANHATTAN,115927.0,per Annum,1820.0,115609.52,0.0,0.0,0.0
3449,2023,QUEENS,55463.0,per Annum,140.0,4019.84,0.0,0.0,0.0
3450,2023,QUEENS,88750.0,per Annum,1820.0,70691.03,12.5,467.15,8326.08
3451,2023,MANHATTAN,98796.0,per Annum,1820.0,92444.21,490.75,32192.35,5970.59
3452,2023,MANHATTAN,64001.0,per Annum,471.75,18573.37,81.5,4116.9,260.46
3453,2023,BRONX,35985.0,per Annum,2080.0,35848.66,468.0,12529.42,6517.12
3454,2023,BROOKLYN,109573.0,per Annum,1820.0,109272.8,0.0,0.0,0.0
3455,2023,MANHATTAN,161534.0,per Annum,1820.0,147826.59,0.0,0.0,375.0
3456,2023,MANHATTAN,72335.0,per Annum,0.0,376.61,7.25,379.04,120.82
3457,2023,BROOKLYN,65921.0,per Annum,1820.0,66139.22,315.0,14632.58,13254.95
3458,2023,BRONX,65921.0,per Annum,392.0,14118.98,5.5,214.71,3924.63
3459,2023,MANHATTAN,95000.0,per Annum,280.0,14575.36,0.0,0.0,0.0
3460,2023,MANHATTAN,65970.0,per Annum,1820.0,64291.38,4.75,179.51,25223.18
3461,2023,MANHATTAN,65921.0,per Annum,1890.0,68523.36,28.75,1218.18,7563.07
3462,2023,QUEENS,73003.0,per Annum,2080.0,73088.13,0.0,0.0,3000.0
3463,2023,BRONX,47132.0,per Annum,0.0,898.58,0.0,136.14,71.67
3464,2023,RICHMOND,65921.0,per Annum,1820.0,65998.3,683.0,36232.61,11100.32
3465,2023,BRONX,91787.0,per Annum,1820.0,76970.06,557.0,32184.58,3579.87
3466,2023,MANHATTAN,110750.0,per Annum,1820.0,110737.69,0.0,0.0,4477.75
